I,Q,I_dpd,Q_dpd
-0.007518542,-0.14787232,0.004294347,-0.14715737
-0.220103791,-0.158948424,-0.16440971,-0.15902933
-0.45040052,-0.17825324,-0.34496143,-0.16975172
-0.641043592,-0.218883848,-0.50846624,-0.18725094
-0.719570573,-0.277540666,-0.5884955,-0.21345285
-0.630254068,-0.331732722,-0.5191818,-0.23570229
-0.368289504,-0.349058673,-0.30087668,-0.23131381
0.003227475,-0.304300193,-0.011055557,-0.17879699
0.367050355,-0.195499412,0.26902375,-0.096974
0.595008582,-0.050060185,0.44854644,-0.008051574
0.603295733,0.083525618,0.45685375,0.067823514
0.393661439,0.155594075,0.29202914,0.09677689
0.058572838,0.137952947,0.04230922,0.06030868
-0.255456677,0.038299957,-0.19906875,-0.017424822
-0.41168413,-0.101189455,-0.31477374,-0.10677276
-0.344964395,-0.221384595,-0.25799775,-0.17602679
-0.091902836,-0.272271492,-0.064681545,-0.18883088
0.226001884,-0.235520865,0.17715956,-0.14327233
0.459001761,-0.132705249,0.35606754,-0.07107112
0.498732263,-0.014843521,0.38232523,5.7399273e-05
0.327442002,0.06221849,0.2456981,0.035899546
0.023383333,0.065178885,0.017090641,0.017568657
-0.279418378,0.000408705,-0.22146723,-0.038525958
-0.456347329,-0.08753934,-0.36058855,-0.09443715
-0.449784414,-0.135732783,-0.35235146,-0.112508334
-0.291206434,-0.09202128,-0.23210935,-0.060869962
-0.078533965,0.059859604,-0.079613395,0.06420521
0.077672072,0.290827379,0.041783985,0.25004208
0.110293453,0.536983805,0.06578613,0.4403195
0.025197797,0.725318234,0.015171573,0.59288996
-0.109571703,0.80298959,-0.073457494,0.6537833
-0.207007594,0.757311332,-0.14027475,0.61037123
-0.211887004,0.618184339,-0.13793454,0.4913156
-0.130996189,0.442869783,-0.07054434,0.35330895
-0.026721345,0.290752733,0.012575589,0.23789038
0.021664304,0.19959976,0.04723364,0.16227613
-0.033114748,0.173280845,-0.0033459663,0.13288786
-0.174979865,0.185122484,-0.12219875,0.13608819
-0.328766265,0.193964194,-0.25223655,0.14272037
-0.39868475,0.164882158,-0.31138822,0.12976271
-0.320673648,0.085438164,-0.24704339,0.084078364
-0.100324961,-0.028821422,-0.07295106,0.0136882365
0.184716711,-0.140839093,0.15359913,-0.05904627
0.42033602,-0.20692374,0.3413831,-0.12626489
0.511788834,-0.193810151,0.40563723,-0.14124085
0.431106876,-0.091732659,0.32594827,-0.082795545
0.231428325,0.080561793,0.15722479,0.032340594
0.020599158,0.280049261,-0.013609111,0.18111394
-0.092618299,0.451474833,-0.09922629,0.32940695
-0.052354962,0.543871843,-0.056736045,0.42577612
0.117751922,0.527059172,0.09223476,0.42995474
0.328220876,0.403198503,0.27898693,0.3374038
0.470099626,0.209084638,0.40878808,0.18001871
0.470049846,0.00688139,0.41179746,0.0084917545
0.326250803,-0.135430315,0.28811797,-0.11982955
0.107581133,-0.168376301,0.10104437,-0.15941936
-0.082514502,-0.081359769,-0.06744226,-0.097830586
-0.15840582,0.089851684,-0.14649902,0.04523915
-0.094365796,0.273606617,-0.10450418,0.21130456
0.064056088,0.38883104,0.026975773,0.3200168
0.223744516,0.377970901,0.17282744,0.31771722
0.289708439,0.232628781,0.24775076,0.19627804
0.209587077,-0.000235649,0.20195992,-0.0006075576
-0.004219038,-0.235967411,0.041805953,-0.20732632
-0.283701197,-0.387428163,-0.19286337,-0.33713076
-0.538817158,-0.402670807,-0.42467093,-0.3515299
-0.697484783,-0.287773849,-0.5841493,-0.24290255
-0.732677612,-0.103602969,-0.6249167,-0.06857559
-0.665630592,0.062737809,-0.5587212,0.08356354
-0.547058981,0.138689112,-0.44263622,0.14941528
-0.428792803,0.099743575,-0.33102947,0.11576402
-0.34122759,-0.020787516,-0.2507795,0.01461678
-0.286742258,-0.15075784,-0.20676449,-0.097531706
-0.249366865,-0.217538271,-0.18676578,-0.15832849
-0.212213065,-0.186304062,-0.17066228,-0.13675363
-0.171097444,-0.078469091,-0.14838077,-0.05078706
-0.136495789,0.039641842,-0.12470673,0.041223805
-0.123777682,0.092471885,-0.10848488,0.08398121
-0.138868859,0.03691766,-0.10691745,0.04149463
-0.169052515,-0.11201056,-0.1179191,-0.080960914
-0.185374713,-0.285789286,-0.1268335,-0.22090746
-0.156183653,-0.395931629,-0.112143844,-0.30732614
-0.064752398,-0.379820334,-0.056618646,-0.28906673
0.078645809,-0.235087381,0.037072644,-0.16649593
0.237129749,-0.023993735,0.15262543,0.0018361434
0.360604032,0.155647293,0.25141317,0.14019112
0.406110421,0.219100927,0.30370796,0.17989111
0.355713883,0.138387768,0.28147128,0.10363688
0.223860505,-0.041652026,0.19339871,-0.04785034
0.051282371,-0.223939404,0.06655903,-0.2022211
-0.11131407,-0.306840298,-0.07149845,-0.27290195
-0.222345899,-0.235402966,-0.17685859,-0.21322906
-0.263305138,-0.030429823,-0.22642508,-0.041706383
-0.24259467,0.219440227,-0.21824339,0.16977966
-0.188925152,0.399005408,-0.1702087,0.3247373
-0.138031991,0.420877918,-0.11266836,0.34705138
-0.118418518,0.266365019,-0.07394188,0.22333461
-0.141316682,-0.006703304,-0.07317511,0.0051836595
-0.197834294,-0.292096517,-0.108875126,-0.2285349
-0.263517171,-0.484488985,-0.18045013,-0.38792366
-0.308264372,-0.525457228,-0.24222943,-0.4209858
-0.308149884,-0.424530961,-0.2614106,-0.33029252
-0.255282176,-0.247145029,-0.22776675,-0.17832673
-0.162325595,-0.078128716,-0.15484731,-0.03869746
-0.059711641,0.019256975,-0.07085396,0.036419496
0.014201831,0.028277385,-0.0031677233,0.044859067
0.027150039,-0.022747242,0.019042082,-0.009880967
-0.03380781,-0.08417313,-0.022889132,-0.067776464
-0.155286169,-0.11569047,-0.11492045,-0.10510002
-0.300409669,-0.106542548,-0.23087838,-0.105204634
-0.421293347,-0.075496822,-0.332164,-0.0748972
-0.476661672,-0.053104392,-0.37938774,-0.042725064
-0.447354516,-0.058750972,-0.3541556,-0.032562643
-0.342900428,-0.087112862,-0.26783803,-0.0449081
-0.196121972,-0.112089257,-0.15236928,-0.059904024
-0.048281428,-0.105248005,-0.042086046,-0.056215078
0.068133188,-0.056894504,0.044070255,-0.026345164
0.14069929,0.01374353,0.09502106,0.023528464
0.177191934,0.066180137,0.12323028,0.060459763
0.195182633,0.06037512,0.14480422,0.054086436
0.207371819,-0.019952395,0.16337566,-0.009177223
0.211260401,-0.156179036,0.17527246,-0.11703451
0.189385484,-0.302771181,0.16431941,-0.23770046
0.120385277,-0.410314004,0.10943217,-0.3319148
-0.00518631,-0.450570494,0.0039837807,-0.37282085
-0.173541391,-0.429111731,-0.13791367,-0.36026746
-0.348127465,-0.378079757,-0.28471154,-0.31719276
-0.48295043,-0.333240021,-0.39874738,-0.27321947
-0.542619497,-0.308983343,-0.44935462,-0.24203643
-0.518813063,-0.286702913,-0.42798716,-0.21333167
-0.43420708,-0.224670689,-0.35723203,-0.15858522
-0.331265625,-0.085051847,-0.27834275,-0.049170345
-0.251347312,0.136942765,-0.22434413,0.118016765
-0.214936533,0.399297726,-0.20026545,0.32208073
-0.213415086,0.624893259,-0.19134308,0.5106522
-0.216691766,0.734982029,-0.1743348,0.6125921
-0.192418329,0.688163379,-0.13410926,0.57004523
-0.126125534,0.504248283,-0.06902958,0.4106254
-0.031000025,0.259169305,0.013364501,0.21783271
0.058347711,0.051747338,0.082431525,0.055223472
0.104901714,-0.041960803,0.10895087,-0.027911477
0.090576724,-0.003883298,0.08483554,-0.006161958
0.027850777,0.119397978,0.018309157,0.086308345
-0.045205614,0.242265573,-0.047029566,0.18356562
-0.08432125,0.285078991,-0.07456417,0.22345723
-0.062580516,0.215560136,-0.045768075,0.17695557
0.014677496,0.065305442,0.025502445,0.06635475
0.111972359,-0.086983999,0.10348246,-0.052704103
0.182014994,-0.156747254,0.15777925,-0.11265738
0.190609291,-0.097882525,0.1480326,-0.076005384
0.134782296,0.072679525,0.089761026,0.046573583
0.044357731,0.282560293,0.007981997,0.20653081
-0.033907311,0.439405778,-0.048026156,0.33545074
-0.061097186,0.475788937,-0.055079706,0.37243092
-0.02653335,0.380712185,-0.011091791,0.30312636
0.047031565,0.202371986,0.060221538,0.16779517
0.115929198,0.021996172,0.12001633,0.027072128
0.138743516,-0.086733991,0.13549414,-0.06377165
0.097509817,-0.091542353,0.09195022,-0.07493973
0.005750953,-0.012161947,0.008377403,-0.01966539
-0.100333151,0.095901937,-0.08667489,0.067082256
-0.181888754,0.173910572,-0.1518467,0.12528107
-0.217102672,0.190402344,-0.17617626,0.14580798
-0.20975577,0.153719242,-0.16233765,0.12395209
-0.182629835,0.101365384,-0.13462932,0.08539684
-0.16064699,0.073972546,-0.116266444,0.06269456
-0.154448197,0.089657223,-0.115071476,0.07225263
-0.154551408,0.133456936,-0.120365016,0.1057797
-0.13964456,0.167313552,-0.11132307,0.1354936
-0.093833648,0.154142959,-0.07300036,0.13080887
-0.021927416,0.081626473,-0.010352215,0.0790018
0.047450115,-0.028217103,0.046995826,-0.008773677
0.074231753,-0.129308677,0.07397003,-0.09236743
0.028874294,-0.175889961,0.034453988,-0.1390183
-0.088157883,-0.147260308,-0.06433731,-0.12803769
-0.24093253,-0.058935156,-0.19485395,-0.06534147
-0.3709471,0.046057583,-0.30454475,0.020111158
-0.422731685,0.12088809,-0.34664774,0.09202507
-0.369304458,0.1404024,-0.2987187,0.12267563
-0.224329822,0.114151053,-0.17822058,0.113281265
-0.034738462,0.079691058,-0.026284494,0.09170154
0.142059754,0.079860916,0.11411722,0.08679753
0.264133857,0.136663536,0.20095423,0.12515512
0.320588834,0.236365265,0.24111238,0.19546127
0.329305746,0.334361941,0.24927807,0.2651055
0.31960062,0.377604923,0.24820203,0.29441756
0.310923427,0.332791324,0.2509197,0.2559489
0.300571911,0.205293543,0.25210127,0.15410233
0.267674036,0.038639695,0.23339075,0.022492312
0.190710729,-0.105395446,0.17615232,-0.09418366
0.067422486,-0.175889472,0.07578942,-0.15609397
-0.075932202,-0.156204046,-0.049117293,-0.14579606
-0.193046754,-0.070073099,-0.15609758,-0.07645322
-0.240336661,0.032159136,-0.20107,0.015228245
-0.201558718,0.099465037,-0.1714493,0.08366928
-0.099684517,0.10468212,-0.08528945,0.10044147
0.012223263,0.055508177,0.0115807485,0.06677259
0.077795254,-0.012655417,0.06868622,0.0034166127
0.068042676,-0.057068151,0.063290976,-0.042718954
-0.001027797,-0.049856796,0.004161235,-0.045476213
-0.074647138,0.009408243,-0.06557679,-0.0074904747
-0.087534585,0.096340267,-0.082277656,0.06842573
-5.99e-05,0.176722386,-0.018862268,0.14534016
0.176907494,0.224709026,0.122075506,0.1930205
0.382531418,0.234168783,0.29272175,0.20553648
0.532998484,0.217703563,0.42754,0.18580759
0.562005124,0.195181316,0.45901385,0.15202065
0.454260587,0.179440503,0.3689766,0.12202901
0.254692132,0.168001135,0.20605749,0.09883058
0.048376744,0.145689714,0.044203985,0.078848824
-0.078747896,0.096444174,-0.054287847,0.051660478
-0.078594319,0.017034877,-0.05331723,0.0058814585
0.040048892,-0.0758733,0.034995914,-0.050054833
0.220616881,-0.150282109,0.18334323,-0.09413436
0.389623748,-0.173504754,0.31188026,-0.11429097
0.49195894,-0.129549712,0.3855374,-0.090461835
0.512045502,-0.029968323,0.3910972,-0.024144962
0.471139425,0.088103054,0.35149616,0.060251646
0.404899067,0.176605199,0.30061975,0.12522373
0.336357073,0.197399717,0.25522208,0.13927662
0.261414378,0.139577321,0.20814371,0.09255025
0.155895316,0.025102105,0.13852908,0.0011916384
-0.000271421,-0.099859558,0.027664907,-0.101918325
-0.197246796,-0.18399025,-0.13324246,-0.17199963
-0.3854569,-0.191801337,-0.2907114,-0.17835593
-0.490941158,-0.117633775,-0.39015913,-0.10658722
-0.450557578,0.012702509,-0.3696212,0.017278083
-0.249210148,0.152459184,-0.21928371,0.14623377
0.06197566,0.251518841,0.022609506,0.24231756
0.379168748,0.273650037,0.28582352,0.25677505
0.587576644,0.207177293,0.47246492,0.19366424
0.612600522,0.066213776,0.5066133,0.059107423
0.455336689,-0.116467725,0.38304442,-0.10661386
0.193980214,-0.30110812,0.17918779,-0.2689064
-0.050830048,-0.45262866,-0.019628335,-0.3946195
-0.170663473,-0.548792686,-0.12809426,-0.46085235
-0.117653441,-0.583308567,-0.096912354,-0.46625572
0.076762446,-0.5641874,0.05042532,-0.42692843
0.321255074,-0.508875568,0.24170065,-0.37464678
0.511650514,-0.438133452,0.39325428,-0.33098197
0.581519895,-0.370524407,0.44728667,-0.29679668
0.531035495,-0.318920771,0.40293074,-0.26886123
0.420483695,-0.289712127,0.31459567,-0.2504373
0.333185601,-0.284459598,0.24904977,-0.24391171
0.328099949,-0.302761269,0.24945426,-0.250351
0.407151988,-0.344472498,0.31839192,-0.27614814
0.514109707,-0.409611108,0.4134474,-0.33000425
0.565114804,-0.495451438,0.4627521,-0.41094455
0.494548179,-0.592110689,0.4061864,-0.502303
0.292203305,-0.679472212,0.23842809,-0.582032
0.01251088,-0.728561352,0.0041460395,-0.6277822
-0.248928256,-0.708947737,-0.22418472,-0.609472
-0.399624967,-0.600781066,-0.36129496,-0.5046873
-0.393178328,-0.406990721,-0.35594007,-0.32331294
-0.249934513,-0.159679976,-0.23751765,-0.11082591
-0.045837293,0.083999298,-0.08294372,0.078031436
0.124223315,0.257274388,0.06765749,0.22208783
0.19019703,0.306160323,0.13716029,0.25342014
0.136868683,0.210594466,0.116460845,0.16464579
0.00682976,-0.004637895,0.037519105,-0.016291536
-0.123221601,-0.27482028,-0.0629764,-0.22959523
-0.179992842,-0.515537845,-0.109390706,-0.41809642
-0.12658535,-0.651262422,-0.088062346,-0.52148247
0.023755981,-0.641496399,0.009550473,-0.4973926
0.217645341,-0.494292612,0.14681196,-0.36428666
0.388502111,-0.261891769,0.26692998,-0.18049343
0.486638855,-0.020385282,0.3376801,-0.0014500767
0.498810094,0.158362855,0.35376653,0.12553036
0.449849421,0.231500834,0.32971668,0.17057164
0.387796503,0.197452895,0.29572883,0.13596784
0.36081364,0.09189592,0.28593194,0.05394963
0.396431187,-0.029677057,0.32069373,-0.03503322
0.49108919,-0.114933367,0.39848328,-0.09708302
0.612618072,-0.133902347,0.49688226,-0.11319724
0.713053812,-0.087462938,0.5791941,-0.08325416
0.746085529,-0.003030182,0.60419655,-0.023465097
0.683020095,0.079515919,0.5459281,0.037556246
0.522649977,0.125239768,0.410954,0.06845317
0.292633488,0.117920734,0.23149723,0.054771148
0.042157501,0.065294393,0.042715088,0.009774107
-0.17237696,-0.005520626,-0.12943646,-0.04330761
-0.304994002,-0.060042346,-0.2306582,-0.07294658
-0.335819019,-0.07104851,-0.2569003,-0.06752758
-0.278960255,-0.030299085,-0.21719643,-0.020544156
-0.178315608,0.046984551,-0.14388873,0.050638445
-0.090999096,0.126713669,-0.07738626,0.11709066
-0.06343607,0.168319321,-0.05190717,0.1453372
-0.10957529,0.140829692,-0.08073833,0.11600238
-0.201506468,0.036877474,-0.14416097,0.030058075
-0.278702061,-0.120936817,-0.2002325,-0.097266376
-0.274153237,-0.28465438,-0.19764842,-0.21975888
-0.147207394,-0.39605025,-0.10628785,-0.29378343
0.091787228,-0.407542221,0.0670678,-0.28731203
0.377879206,-0.301355079,0.27816945,-0.20135228
0.613129914,-0.099184563,0.45798847,-0.05809191
0.705904947,0.142390446,0.5387069,0.11090736
0.611098095,0.350150319,0.4702732,0.2570089
0.352703322,0.45988391,0.2712407,0.31929994
0.017194404,0.439694925,0.019343361,0.2851716
-0.28074425,0.301611148,-0.19994056,0.18190469
-0.445543951,0.096569609,-0.31979617,0.044123046
-0.439935772,-0.105395971,-0.3109345,-0.08836853
-0.29812312,-0.241751283,-0.20390028,-0.17579493
-0.107032531,-0.279990694,-0.06648043,-0.1917912
0.03531309,-0.22711589,0.031234503,-0.14787024
0.064552955,-0.122859832,0.04342667,-0.07781048
-0.023058417,-0.020522161,-0.024125583,-0.012633316
-0.173525602,0.035597281,-0.14365256,0.020603329
-0.305229472,0.026317932,-0.24742596,0.008599281
-0.350635389,-0.038942105,-0.28014934,-0.033211924
-0.288833283,-0.131252118,-0.22522932,-0.09233676
-0.153386476,-0.217978723,-0.11461086,-0.15089707
-0.01272636,-0.276974721,-0.004110666,-0.19266874
0.065926053,-0.3026029,0.055116743,-0.21805218
0.050307788,-0.301991932,0.03930232,-0.2280212
-0.042404654,-0.285280855,-0.036544126,-0.22598997
-0.156969613,-0.256548497,-0.13102323,-0.21034625
-0.230551304,-0.21117454,-0.19426847,-0.1748718
-0.226031318,-0.141188667,-0.19478658,-0.11358531
-0.150968066,-0.045129041,-0.13879596,-0.029571451
-0.052857575,0.064104816,-0.06218731,0.059499368
0.006280299,0.159200692,-0.0071786065,0.13394083
-0.017494318,0.207799389,-0.019599665,0.16142751
-0.127020508,0.187463659,-0.09427926,0.13698907
-0.282049145,0.098730049,-0.20695595,0.061562557
-0.418798073,-0.031116506,-0.31142777,-0.038700007
-0.480743298,-0.156737082,-0.36244503,-0.12717524
-0.44511371,-0.232913082,-0.33976385,-0.17445852
-0.332329665,-0.234159642,-0.25739875,-0.1648283
-0.194645753,-0.166486058,-0.15695806,-0.10522224
-0.090684297,-0.065359087,-0.080993176,-0.025282115
-0.059056242,0.019658823,-0.05690093,0.032795377
-0.103796164,0.046761994,-0.08468351,0.04619389
-0.197535993,0.000250973,-0.15207253,0.0010457113
-0.299045337,-0.102987949,-0.22759695,-0.08593014
-0.374863955,-0.22161526,-0.28572786,-0.17809488
-0.413613955,-0.308466857,-0.3203507,-0.24249844
-0.42640348,-0.330819534,-0.33804563,-0.2563392
-0.434622661,-0.283058499,-0.35161072,-0.21541016
-0.453071896,-0.18655282,-0.37081558,-0.13701077
-0.478345739,-0.07786475,-0.3930512,-0.049939044
-0.488951784,0.008181079,-0.4008911,0.019857831
-0.456896565,0.052183617,-0.3714403,0.05808504
-0.364168668,0.054635942,-0.29266,0.0644366
-0.215014608,0.030426055,-0.17188247,0.050455377
-0.03730742,-0.002217032,-0.031926878,0.030292451
0.127831427,-0.031498495,0.10194355,0.005098045
0.242903179,-0.05519804,0.19114307,-0.021244034
0.28900336,-0.076207796,0.2253353,-0.047469467
0.271799215,-0.094253163,0.2115582,-0.0712792
0.21625041,-0.099986939,0.16640255,-0.08386571
0.153489901,-0.076307099,0.114123896,-0.07089539
0.10684464,-0.007360811,0.07338825,-0.02014393
0.08374232,0.109297945,0.04862573,0.07137113
0.076624238,0.254652808,0.0408209,0.18740991
0.071105672,0.390236041,0.04212379,0.29807723
0.056131757,0.471269841,0.039939918,0.36617407
0.03047865,0.465924352,0.032018803,0.36302745
0.002585242,0.37166953,0.021809265,0.28801888
-0.015308368,0.220105129,0.015955977,0.17070632
-0.014676704,0.066620412,0.017715383,0.05367552
0.004683429,-0.031498549,0.023646474,-0.019530982
0.035401056,-0.038937558,0.03830886,-0.027712047
0.067709282,0.042891909,0.0459608,0.037353568
0.095510909,0.177363246,0.05663336,0.14122874
0.11941791,0.309898902,0.07562852,0.24696665
0.144870402,0.392812701,0.10157254,0.313817
0.176602816,0.405751864,0.13573332,0.3237142
0.213131697,0.361862499,0.17315602,0.28672457
0.245134043,0.296915165,0.20348695,0.2325308
0.259387355,0.247270725,0.21559416,0.19053847
0.246564764,0.22836812,0.20357528,0.17315792
0.208558381,0.225318682,0.17173854,0.16931027
0.160724468,0.201069213,0.13486272,0.15119392
0.126830243,0.11841629,0.112439625,0.09101448
0.128374511,-0.035436079,0.11955509,-0.020495303
0.173290142,-0.235085528,0.16020253,-0.17020053
0.249941431,-0.422357405,0.21762994,-0.31944734
0.330140161,-0.529881741,0.27164778,-0.4143754
0.380575626,-0.512267048,0.2956678,-0.4090327
0.377720385,-0.369719547,0.27256492,-0.29823548
0.319176357,-0.151815682,0.21153401,-0.12947193
0.225753022,0.061668106,0.1401185,0.032139856
0.132807526,0.19479925,0.075092845,0.13364069
0.074519813,0.208721018,0.044839215,0.14852121
0.068301392,0.118241161,0.05643322,0.08391939
0.106661565,-0.016423084,0.096286245,-0.014811132
0.160445258,-0.119099362,0.14249258,-0.09266671
0.192019673,-0.134359098,0.15911743,-0.1065527
0.172297526,-0.053841174,0.13301058,-0.04857257
0.09371886,0.080524184,0.06405942,0.050009966
-0.02667724,0.197951723,-0.033186663,0.14195147
-0.155172699,0.234445606,-0.12526372,0.17063856
-0.256153699,0.165235285,-0.19312872,0.11948126
-0.306539438,0.018119873,-0.22150472,0.0110633895
-0.303144737,-0.138854433,-0.21308753,-0.10582615
-0.260043814,-0.229439689,-0.18468589,-0.17239273
-0.198108612,-0.205426619,-0.15020092,-0.15028226
-0.132742067,-0.069595473,-0.115212515,-0.04076332
-0.066491243,0.125525211,-0.079011455,0.111000344
0.009587208,0.302173301,-0.020416401,0.25309226
0.106747991,0.393013438,0.06140153,0.32674563
0.226815861,0.370700241,0.16999848,0.3096444
0.354701957,0.257483903,0.28554663,0.2162779
0.459975597,0.11105308,0.3786947,0.09424725
0.507668866,-0.005543713,0.41958457,-0.007152587
0.473609354,-0.054582667,0.38678896,-0.055726975
0.356933895,-0.039909813,0.2855748,-0.051896997
0.183426364,-0.001371643,0.14751855,-0.027899735
-0.002483878,0.008872756,0.005402617,-0.014975462
-0.15387524,-0.044431772,-0.10714317,-0.058160577
-0.238578296,-0.15985418,-0.1732139,-0.13874221
-0.249956522,-0.298759909,-0.17799743,-0.2356087
-0.206767912,-0.404018274,-0.14820473,-0.30910248
-0.142780815,-0.428314715,-0.109100536,-0.32353553
-0.091438848,-0.357886635,-0.08169281,-0.26668942
-0.072762374,-0.220050668,-0.07687396,-0.16063069
-0.088038399,-0.071066171,-0.090406984,-0.048360653
-0.123671131,0.029507845,-0.11649479,0.023828395
-0.161054106,0.045488981,-0.137055,0.036391646
-0.18675221,-0.020783545,-0.14666426,-0.013573714
-0.197812409,-0.131486974,-0.14582328,-0.10102776
-0.200161142,-0.232379197,-0.14444008,-0.18076621
-0.201972014,-0.27836213,-0.15004942,-0.21716754
-0.206468869,-0.253488393,-0.16190417,-0.19666749
-0.208570996,-0.176565765,-0.17143863,-0.13341951
-0.197286342,-0.090600064,-0.16678867,-0.062137425
-0.162332229,-0.041740382,-0.13889045,-0.019442149
-0.101064325,-0.057734657,-0.08602954,-0.0275129
-0.021717838,-0.13545595,-0.016842932,-0.088600755
0.058849772,-0.24244039,0.050909653,-0.17289804
0.121611074,-0.331011465,0.09934881,-0.24812303
0.152479674,-0.358380552,0.1179479,-0.27688766
0.146431339,-0.304174422,0.10398576,-0.2403407
0.106962225,-0.178561959,0.06434272,-0.14740527
0.042019728,-0.01837405,0.0127512915,-0.031110406
-0.040532413,0.126649833,-0.05368105,0.085403636
-0.13495304,0.211941025,-0.11701429,0.15033828
-0.236212907,0.21388466,-0.18492332,0.15196729
-0.336781623,0.137949202,-0.252383,0.09549866
-0.424737817,0.016663749,-0.3132035,0.005884573
-0.485635423,-0.101656857,-0.36083493,-0.080410875
-0.508011601,-0.169593388,-0.3866929,-0.12719016
-0.489584027,-0.157130107,-0.38306582,-0.11120973
-0.439963591,-0.062354367,-0.35335088,-0.031858057
-0.377160972,0.087543668,-0.3114023,0.08778621
-0.318736917,0.245669091,-0.26939443,0.21135099
-0.272135381,0.362165487,-0.23005837,0.30199355
-0.230180567,0.40226094,-0.18876237,0.3322689
-0.175611755,0.35866345,-0.13546126,0.29618573
-0.093581129,0.253220313,-0.062114283,0.21333623
0.014188896,0.12697429,0.026678074,0.11670777
0.122270929,0.022707486,0.11098027,0.034653705
0.18771408,-0.032457917,0.15976599,-0.01239825
0.169269762,-0.036638005,0.14097977,-0.024931274
0.051744575,-0.010661265,0.04841933,-0.019328035
-0.136991898,0.015106561,-0.1076038,-0.006909296
-0.327251465,0.017849648,-0.2541855,-0.0078361295
-0.430186368,-0.005535742,-0.3382692,-0.01622989
-0.374402067,-0.037660598,-0.294779,-0.021399654
-0.140812879,-0.05180003,-0.11765596,-0.010240719
0.221251217,-0.029034171,0.16258779,0.026469618
0.606555807,0.028234434,0.47287285,0.06654098
0.892210477,0.094599964,0.75198954,0.084099844
0.986298873,0.133954985,0.8656343,0.07342784
0.865564116,0.120135449,0.7449012,0.03966041
0.584744393,0.054906752,0.48467812,-0.015601814
0.252610221,-0.027480862,0.21719761,-0.08009923
-0.014930715,-0.07371563,0.006865368,-0.11235097
-0.143470464,-0.037978342,-0.11609975,-0.072855845
-0.128349824,0.091005482,-0.11443399,0.047257304
-0.030009073,0.27688255,-0.041910507,0.2136059
0.06041794,0.445369662,0.033129834,0.35576418
0.06802183,0.514690996,0.05506762,0.41198224
-0.029346985,0.433865803,-0.0010823235,0.3359117
-0.192257443,0.210714393,-0.111789145,0.15148768
-0.341950622,-0.085076287,-0.22047558,-0.07999761
-0.401635475,-0.347432418,-0.27940264,-0.2780739
-0.335663376,-0.477938482,-0.25197372,-0.36999542
-0.16702535,-0.428953758,-0.14003475,-0.31466848
0.034997372,-0.225755474,-0.00087256636,-0.14318411
0.189929509,0.043266662,0.11361058,0.065126896
0.245494085,0.2647114,0.15544663,0.22669314
0.201132381,0.349627638,0.13639846,0.27926216
0.104119793,0.271877703,0.079949185,0.20518236
0.021143511,0.077931816,0.032221176,0.05147975
0.000866536,-0.136167293,0.024870351,-0.11640115
0.047408106,-0.269756908,0.055373263,-0.21677157
0.118647041,-0.263557401,0.09679268,-0.20719396
0.150048036,-0.125756052,0.10713048,-0.100308836
0.091258987,0.073178185,0.056094475,0.047616724
-0.063969073,0.233695233,-0.066565156,0.1674859
-0.270495212,0.272506942,-0.21686226,0.19411226
-0.451291466,0.159358243,-0.346599,0.11038451
-0.533962898,-0.070657569,-0.39942324,-0.055015422
-0.485686606,-0.333358559,-0.35727707,-0.247518
-0.328782828,-0.53156006,-0.24408002,-0.3953644
-0.12909583,-0.594238429,-0.101763375,-0.43977392
0.036721732,-0.502156233,0.0150986705,-0.36394083
0.118245298,-0.2907983,0.062436298,-0.20256089
0.113858315,-0.032124332,0.050467223,-0.017408453
0.067706511,0.194713001,0.009439142,0.14985275
0.043074703,0.330566143,-0.0018587569,0.25522506
0.086249968,0.351512333,0.048814137,0.27454916
0.199652902,0.269120005,0.15373373,0.21489108
0.338147844,0.119512286,0.2780627,0.10134435
0.430586449,-0.051628652,0.36415553,-0.03457181
0.415871438,-0.201796245,0.3571211,-0.16216263
0.275552015,-0.299363089,0.24123847,-0.251542
0.046690125,-0.327073025,0.05155418,-0.28585142
-0.191580865,-0.283598017,-0.15103665,-0.2558662
-0.351681636,-0.184327763,-0.2910349,-0.16955799
-0.375791178,-0.060274757,-0.3154144,-0.054930158
-0.261188673,0.047322351,-0.22556499,0.048137404
-0.06164407,0.097980998,-0.06514384,0.10297447
0.135083354,0.06654445,0.1054957,0.08528559
0.243083681,-0.04414821,0.20173526,-0.007883184
0.211828812,-0.199214713,0.18556903,-0.14707974
0.043926909,-0.340571284,0.057220973,-0.28085664
-0.208604906,-0.407398629,-0.15232345,-0.35151738
-0.465933373,-0.360919923,-0.37810335,-0.31905738
-0.649640458,-0.202850538,-0.54753137,-0.17978731
-0.707923031,0.021571606,-0.6033317,0.024406694
-0.628577376,0.238851746,-0.5297807,0.21976013
-0.437603699,0.375464928,-0.36115113,0.33794755
-0.186761848,0.387399998,-0.1516022,0.34917188
0.063755737,0.278168319,0.05671443,0.26418024
0.261591582,0.097149786,0.2220666,0.11435525
0.373655565,-0.081226456,0.31065804,-0.039552957
0.391401254,-0.188420723,0.31879818,-0.14058653
0.330221077,-0.189326205,0.257301,-0.1548247
0.223836627,-0.094599624,0.1609038,-0.09012754
0.114797567,0.047011041,0.071022734,0.014555713
0.04275454,0.172107012,0.012217154,0.11681522
0.033121407,0.230791123,0.0130954385,0.17270035
